Branch Code,Branch Name,Supplier Code,SKU Code,Item Name,Measuring Unit,Quantity,Delivery Date
CA-100,"phoenix mall of the millennium,pune",RO-003,253230,Vienna Roast (250 gms),No,2,2025-04-20
CA-100,"phoenix mall of the millennium,pune",RO-003,1214483,Hidden Falls Estate (Light) (250 gms),No,1,2025-04-20
CA-100,"phoenix mall of the millennium,pune",BK002SN,1639786,Boiled Egg(b),No,2,2025-04-20
CA-100,"phoenix mall of the millennium,pune",WH008SAB,254745,goat cheese,KG,1,2025-04-20
CA-100,"phoenix mall of the millennium,pune",WH008SAB,254708,Black Peppercorns,KG,1,2025-04-20
CA-100,"phoenix mall of the millennium,pune",WH008SAB,254711,Boccocini,KG,1,2025-04-20
CA-104,hrbr layout,BK003SN,1639786,Boiled Egg(b),No,10,2025-04-20
CA-104,hrbr layout,BK003SN,1478677,Boiled Pasta (Spaghetti) (b),Pkt_180gms,6,2025-04-20
CA-104,hrbr layout,BK003SN,384250,Salsa (b),Pkt_250gm,2,2025-04-20
CA-104,hrbr layout,BK003SN,384226,Cheese Blend (b),Pkt_250gm,2,2025-04-20
CA-104,hrbr layout,BK003SN,384244,Peri Peri Cottage Cheese (b),Pkt_300Gms,1,2025-04-20
CA-104,hrbr layout,BK003SN,1632344,Saute Vegetable(for Basil pasta)(b),Pkt_250gm,1,2025-04-20
CA-104,hrbr layout,WH-003,1340364,Smoked Chicken Ham & Cheese Croissant,No,8,2025-04-20
CA-104,hrbr layout,WH-003,1340321,Almond Croissant,No,4,2025-04-20
CA-104,hrbr layout,WH-003,2296763,Marble Tea Cake,No,3,2025-04-20
CA-104,hrbr layout,WH-003,1083686,Korean Bun_SAB,No,3,2025-04-20
CA-104,hrbr layout,WH-003,1340361,"Roasted Tomatoes, Mozzarella, Homemade Pesto Sauce Croisstata",No,3,2025-04-20
CA-104,hrbr layout,WH-003,2296768,Blueberry Cheesecake Brioche Bun,No,3,2025-04-20
CA-104,hrbr layout,WH-003,1912461,The Viral Crookie,No,2,2025-04-20
CA-104,hrbr layout,WH-003,1340359,Traditional Butter Croissant,No,2,2025-04-20
CA-104,hrbr layout,WH-003,1340330,Chocolate & Salted Caramel Croissant,No,2,2025-04-20
CA-104,hrbr layout,WH-003,1340229,Multigrain Sourdough,No,2,2025-04-20
CA-104,hrbr layout,WH-003,1340320,"Almond,Oats And Choco Chip Cookies",No,2,2025-04-20
CA-104,hrbr layout,WH-003,1340224,Country Sourdough,No,2,2025-04-20
CA-104,hrbr layout,WH-003,1083700,Basque Cheesecake,No,2,2025-04-20
CA-104,hrbr layout,WH-003,1340349,Morning Bun,No,2,2025-04-20
CA-104,hrbr layout,WH-003,1616482,Brownie Crinkle Cookie (small),No,2,2025-04-20
CA-104,hrbr layout,WH-003,1340356,Pistachio & Raspberry Croissant,No,2,2025-04-20
CA-104,hrbr layout,WH-003,1340353,Pain Au Chocolat,No,2,2025-04-20
CA-104,hrbr layout,WH-003,1340350,Mushroom Cream Cheese Croisstata,No,2,2025-04-20
CA-104,hrbr layout,WH-003,1340339,Everything Bagel,No,1,2025-04-20
CA-104,hrbr layout,WH-003,1340363,Toasted Sesame Bagel,No,1,2025-04-20
CA-104,hrbr layout,WH-009,254800,sundried tamato,KG,1,2025-04-20
CA-104,hrbr layout,WH-009,254962,Crumbled Feta,Pkt_400gm,1,2025-04-20
CA-104,hrbr layout,WH-009,254964,Icing Sugar,Pkt_1kg,1,2025-04-20
CA-104,hrbr layout,WH-009,254715,Butter,KG,1,2025-04-20
CA-104,hrbr layout,RO-004,1214483,Hidden Falls Estate (Light) (250 gms),No,1,2025-04-20
CA-106,acme ozone,WH-002,1340359,Traditional Butter Croissant,No,7,2025-04-20
CA-106,acme ozone,WH-002,1083686,Korean Bun_SAB,No,4,2025-04-20
CA-106,acme ozone,WH-002,1340361,"Roasted Tomatoes, Mozzarella, Homemade Pesto Sauce Croisstata",No,3,2025-04-20
CA-106,acme ozone,WH-002,1340339,Everything Bagel,No,3,2025-04-20
CA-106,acme ozone,WH-002,1340353,Pain Au Chocolat,No,3,2025-04-20
CA-106,acme ozone,WH-002,1340364,Smoked Chicken Ham & Cheese Croissant,No,3,2025-04-20
CA-106,acme ozone,WH-002,1340226,Jalapeno & Cheddar Cheese Sourdough,No,3,2025-04-20
CA-106,acme ozone,WH-002,1912461,The Viral Crookie,No,2,2025-04-20
CA-106,acme ozone,WH-002,1340331,Chocolate Hazelnut Croissant,No,2,2025-04-20
CA-106,acme ozone,WH-002,1616482,Brownie Crinkle Cookie (small),No,2,2025-04-20
CA-106,acme ozone,WH-002,2296764,Pistachio Orange Marmalade Tea cake,No,2,2025-04-20
CA-106,acme ozone,WH-002,2296763,Marble Tea Cake,No,2,2025-04-20
CA-106,acme ozone,WH-002,1340349,Morning Bun,No,2,2025-04-20
CA-106,acme ozone,WH-002,1340356,Pistachio & Raspberry Croissant,No,2,2025-04-20
CA-106,acme ozone,WH-002,1340321,Almond Croissant,No,2,2025-04-20
CA-106,acme ozone,WH-002,1340320,"Almond,Oats And Choco Chip Cookies",No,2,2025-04-20
CA-106,acme ozone,WH-002,1340350,Mushroom Cream Cheese Croisstata,No,2,2025-04-20
CA-106,acme ozone,WH-002,1340330,Chocolate & Salted Caramel Croissant,No,2,2025-04-20
CA-106,acme ozone,WH-002,1340323,Barbecue Chicken Croissant,No,2,2025-04-20
CA-106,acme ozone,WH-002,1340335,Dark Chocolate Sea Salt Cruffin,No,1,2025-04-20
CA-106,acme ozone,WH-002,1340363,Toasted Sesame Bagel,No,1,2025-04-20
CA-106,acme ozone,WH-002,1340228,Multigrain Sandwich Bread retail,No,1,2025-04-20
CA-106,acme ozone,BK002SN,1639786,Boiled Egg(b),No,4,2025-04-20
CA-106,acme ozone,BK002SN,1478677,Boiled Pasta (Spaghetti) (b),Pkt_180gms,3,2025-04-20
CA-106,acme ozone,BK002SN,1632446,Saute Mushroom And Spinach(b),Pkt_100gm,2,2025-04-20
CA-106,acme ozone,BK002SN,384226,Cheese Blend (b),Pkt_250gm,1,2025-04-20
CA-106,acme ozone,BK002SN,1632344,Saute Vegetable(for Basil pasta)(b),Pkt_250gm,1,2025-04-20
CA-106,acme ozone,BK002SN,384230,Coffee ganache (b),Pkt_150gms,1,2025-04-20
CA-106,acme ozone,BK002SN,384224,Basil pesto (b),Pkt_150gms,1,2025-04-20
CA-106,acme ozone,RO-003,253218,Silver Oak Blend (250 gms),No,2,2025-04-20
CA-106,acme ozone,RO-003,253230,Vienna Roast (250 gms),No,2,2025-04-20
CA-106,acme ozone,WH008SAB,254745,goat cheese,KG,1,2025-04-20
CA-106,acme ozone,WH008SAB,254708,Black Peppercorns,KG,1,2025-04-20
CA-106,acme ozone,WH008SAB,254967,Oregano Spice Mix,Pkt_1kg,1,2025-04-20
CA-106,acme ozone,WH008SAB,254728,cream,Pkt_1Ltr,1,2025-04-20
CA-098,borivali west,WH-002,1083686,Korean Bun_SAB,No,6,2025-04-20
CA-098,borivali west,WH-002,1340320,"Almond,Oats And Choco Chip Cookies",No,4,2025-04-20
CA-098,borivali west,WH-002,1340361,"Roasted Tomatoes, Mozzarella, Homemade Pesto Sauce Croisstata",No,2,2025-04-20
CA-098,borivali west,WH-002,1340323,Barbecue Chicken Croissant,No,2,2025-04-20
CA-098,borivali west,WH-002,1340356,Pistachio & Raspberry Croissant,No,2,2025-04-20
CA-098,borivali west,WH-002,1340331,Chocolate Hazelnut Croissant,No,2,2025-04-20
CA-098,borivali west,WH-002,1616482,Brownie Crinkle Cookie (small),No,2,2025-04-20
CA-098,borivali west,WH-002,1340359,Traditional Butter Croissant,No,2,2025-04-20
CA-098,borivali west,WH-002,1912461,The Viral Crookie,No,2,2025-04-20
CA-098,borivali west,WH-002,1340321,Almond Croissant,No,2,2025-04-20
CA-098,borivali west,WH-002,1340350,Mushroom Cream Cheese Croisstata,No,2,2025-04-20
CA-098,borivali west,WH-002,1340330,Chocolate & Salted Caramel Croissant,No,2,2025-04-20
CA-098,borivali west,WH-002,1340353,Pain Au Chocolat,No,2,2025-04-20
CA-098,borivali west,WH-002,1340364,Smoked Chicken Ham & Cheese Croissant,No,2,2025-04-20
CA-098,borivali west,WH-002,1340339,Everything Bagel,No,2,2025-04-20
CA-098,borivali west,WH-002,1340233,Seed Feast Sourdough,No,1,2025-04-20
CA-098,borivali west,WH-002,2296763,Marble Tea Cake,No,1,2025-04-20
CA-098,borivali west,WH-002,1340230,Olive and Rosemary Sourdough,No,1,2025-04-20
CA-098,borivali west,WH-002,1605973,Mocha Brownie,No,1,2025-04-20
CA-098,borivali west,WH-002,1340218,100% Whole Wheat Sourdough,No,1,2025-04-20
CA-098,borivali west,BK002SN,1639786,Boiled Egg(b),No,2,2025-04-20
CA-098,borivali west,BK002SN,384224,Basil pesto (b),Pkt_150gms,2,2025-04-20
CA-098,borivali west,BK002SN,1632446,Saute Mushroom And Spinach(b),Pkt_100gm,2,2025-04-20
CA-098,borivali west,BK002SN,384244,Peri Peri Cottage Cheese (b),Pkt_300Gms,1,2025-04-20
CA-098,borivali west,BK002SN,384250,Salsa (b),Pkt_250gm,1,2025-04-20
CA-098,borivali west,BK002SN,1836116,Cherry Tomato and Olive Flatbread,Pcs,1,2025-04-20
CA-098,borivali west,WH008SAB,254967,Oregano Spice Mix,Pkt_1kg,1,2025-04-20
CA-098,borivali west,WH008SAB,254745,goat cheese,KG,1,2025-04-20
CA-109,malad west,WH-002,1340339,Everything Bagel,No,4,2025-04-20
CA-109,malad west,WH-002,1340330,Chocolate & Salted Caramel Croissant,No,3,2025-04-20
CA-109,malad west,WH-002,1340321,Almond Croissant,No,2,2025-04-20
CA-109,malad west,WH-002,1616482,Brownie Crinkle Cookie (small),No,2,2025-04-20
CA-109,malad west,WH-002,1912461,The Viral Crookie,No,2,2025-04-20
CA-109,malad west,WH-002,1340356,Pistachio & Raspberry Croissant,No,2,2025-04-20
CA-109,malad west,WH-002,1340353,Pain Au Chocolat,No,2,2025-04-20
CA-109,malad west,WH-002,1340359,Traditional Butter Croissant,No,2,2025-04-20
CA-109,malad west,WH-002,1083686,Korean Bun_SAB,No,2,2025-04-20
CA-109,malad west,WH-002,2296764,Pistachio Orange Marmalade Tea cake,No,2,2025-04-20
CA-109,malad west,WH-002,1340331,Chocolate Hazelnut Croissant,No,2,2025-04-20
CA-109,malad west,WH-002,1340361,"Roasted Tomatoes, Mozzarella, Homemade Pesto Sauce Croisstata",No,2,2025-04-20
CA-109,malad west,WH-002,1340320,"Almond,Oats And Choco Chip Cookies",No,2,2025-04-20
CA-109,malad west,WH-002,1340350,Mushroom Cream Cheese Croisstata,No,2,2025-04-20
CA-109,malad west,WH-002,1340364,Smoked Chicken Ham & Cheese Croissant,No,2,2025-04-20
CA-109,malad west,WH-002,1340363,Toasted Sesame Bagel,No,1,2025-04-20
CA-109,malad west,WH-002,1340226,Jalapeno & Cheddar Cheese Sourdough,No,1,2025-04-20
CA-109,malad west,WH-002,2296763,Marble Tea Cake,No,1,2025-04-20
CA-109,malad west,WH-002,1340323,Barbecue Chicken Croissant,No,1,2025-04-20
CA-109,malad west,BK002SN,1836116,Cherry Tomato and Olive Flatbread,Pcs,1,2025-04-20
CA-055,gym khana,WH-001,1340224,Country Sourdough,No,4,2025-04-20
CA-055,gym khana,WH-001,1340356,Pistachio & Raspberry Croissant,No,2,2025-04-20
CA-055,gym khana,WH-001,1340359,Traditional Butter Croissant,No,2,2025-04-20
CA-055,gym khana,WH-001,1340350,Mushroom Cream Cheese Croisstata,No,2,2025-04-20
CA-055,gym khana,WH-001,1616482,Brownie Crinkle Cookie (small),No,2,2025-04-20
CA-055,gym khana,WH-001,1083686,Korean Bun_SAB,No,2,2025-04-20
CA-055,gym khana,WH-001,1340364,Smoked Chicken Ham & Cheese Croissant,No,2,2025-04-20
CA-055,gym khana,WH-001,1340320,"Almond,Oats And Choco Chip Cookies",No,2,2025-04-20
CA-055,gym khana,WH-001,1340353,Pain Au Chocolat,No,2,2025-04-20
CA-055,gym khana,WH-001,1340321,Almond Croissant,No,2,2025-04-20
CA-055,gym khana,WH-001,1340330,Chocolate & Salted Caramel Croissant,No,2,2025-04-20
CA-055,gym khana,WH-001,1912461,The Viral Crookie,No,2,2025-04-20
CA-055,gym khana,WH-001,1340361,"Roasted Tomatoes, Mozzarella, Homemade Pesto Sauce Croisstata",No,2,2025-04-20
CA-055,gym khana,WH-001,1340331,Chocolate Hazelnut Croissant,No,2,2025-04-20
CA-055,gym khana,WH-001,1340323,Barbecue Chicken Croissant,No,1,2025-04-20
CA-055,gym khana,WH007BTC,254698,Almond Nuts Whole,KG,1,2025-04-20
CA-055,gym khana,WH007BTC,254808,Walnut,KG,1,2025-04-20
CA-055,gym khana,WH007BTC,254754,Kalamata Olives,Btl_360gms,1,2025-04-20
CA-055,gym khana,WH007BTC,254711,Boccocini,KG,1,2025-04-20
CA-103,kurla west,WH-002,1083686,Korean Bun_SAB,No,8,2025-04-20
CA-103,kurla west,WH-002,1340359,Traditional Butter Croissant,No,3,2025-04-20
CA-103,kurla west,WH-002,1340353,Pain Au Chocolat,No,2,2025-04-20
CA-103,kurla west,WH-002,1340356,Pistachio & Raspberry Croissant,No,2,2025-04-20
CA-103,kurla west,WH-002,1340364,Smoked Chicken Ham & Cheese Croissant,No,2,2025-04-20
CA-103,kurla west,WH-002,2296764,Pistachio Orange Marmalade Tea cake,No,2,2025-04-20
CA-103,kurla west,WH-002,1340330,Chocolate & Salted Caramel Croissant,No,2,2025-04-20
CA-103,kurla west,WH-002,1912461,The Viral Crookie,No,2,2025-04-20
CA-103,kurla west,WH-002,1340331,Chocolate Hazelnut Croissant,No,2,2025-04-20
CA-103,kurla west,WH-002,1340321,Almond Croissant,No,2,2025-04-20
CA-103,kurla west,WH-002,1616482,Brownie Crinkle Cookie (small),No,2,2025-04-20
CA-103,kurla west,WH-002,1340361,"Roasted Tomatoes, Mozzarella, Homemade Pesto Sauce Croisstata",No,2,2025-04-20
CA-103,kurla west,WH-002,1340320,"Almond,Oats And Choco Chip Cookies",No,2,2025-04-20
CA-103,kurla west,WH-002,1340350,Mushroom Cream Cheese Croisstata,No,2,2025-04-20
CA-103,kurla west,WH-002,1340218,100% Whole Wheat Sourdough,No,1,2025-04-20
CA-103,kurla west,WH-002,1340323,Barbecue Chicken Croissant,No,1,2025-04-20
CA-103,kurla west,WH-002,2296763,Marble Tea Cake,No,1,2025-04-20
CA-103,kurla west,WH-002,2296768,Blueberry Cheesecake Brioche Bun,No,1,2025-04-20
CA-103,kurla west,WH-002,1340349,Morning Bun,No,1,2025-04-20
CA-103,kurla west,WH-002,1340363,Toasted Sesame Bagel,No,1,2025-04-20
CA-103,kurla west,WH-002,1340224,Country Sourdough,No,1,2025-04-20
CA-103,kurla west,BK002SN,1639786,Boiled Egg(b),No,2,2025-04-20
CA-103,kurla west,BK002SN,1632446,Saute Mushroom And Spinach(b),Pkt_100gm,1,2025-04-20
CA-103,kurla west,BK002SN,1270491,Pickled Cucumber (b),Pkt_100gm,1,2025-04-20
CA-103,kurla west,BK002SN,384254,white sauce (b),Pkt_250gm,1,2025-04-20
CA-103,kurla west,WH008SAB,254745,goat cheese,KG,1,2025-04-20
CA-111,jayanagar,BK003SN,1639786,Boiled Egg(b),No,8,2025-04-20
CA-111,jayanagar,BK003SN,1478677,Boiled Pasta (Spaghetti) (b),Pkt_180gms,6,2025-04-20
CA-111,jayanagar,BK003SN,1632446,Saute Mushroom And Spinach(b),Pkt_100gm,2,2025-04-20
CA-111,jayanagar,BK003SN,384250,Salsa (b),Pkt_250gm,2,2025-04-20
CA-111,jayanagar,BK003SN,384226,Cheese Blend (b),Pkt_250gm,2,2025-04-20
CA-111,jayanagar,BK003SN,384230,Coffee ganache (b),Pkt_150gms,1,2025-04-20
CA-111,jayanagar,BK003SN,384224,Basil pesto (b),Pkt_150gms,1,2025-04-20
CA-111,jayanagar,BK003SN,1478676,Boiled Pasta (Penne) (b),Pkt_180gms,1,2025-04-20
CA-111,jayanagar,BK003SN,1632344,Saute Vegetable(for Basil pasta)(b),Pkt_250gm,1,2025-04-20
CA-111,jayanagar,BK003SN,1632445,Saute Spinach and Garlic (b),Pkt_100gm,1,2025-04-20
CA-111,jayanagar,BK003SN,1149374,Spicy Mushroom (b),Pkt_250gm,1,2025-04-20
CA-111,jayanagar,BK003SN,384255,Cinnamon Roll Sauce (b),Pkt_100gm,1,2025-04-20
CA-111,jayanagar,WH-003,1340361,"Roasted Tomatoes, Mozzarella, Homemade Pesto Sauce Croisstata",No,4,2025-04-20
CA-111,jayanagar,WH-003,1340339,Everything Bagel,No,2,2025-04-20
CA-111,jayanagar,WH-003,1340364,Smoked Chicken Ham & Cheese Croissant,No,2,2025-04-20
CA-111,jayanagar,WH-003,1340330,Chocolate & Salted Caramel Croissant,No,2,2025-04-20
CA-111,jayanagar,WH-003,1340353,Pain Au Chocolat,No,2,2025-04-20
CA-111,jayanagar,WH-003,1083686,Korean Bun_SAB,No,2,2025-04-20
CA-111,jayanagar,WH-003,1340350,Mushroom Cream Cheese Croisstata,No,2,2025-04-20
CA-111,jayanagar,WH-003,1340363,Toasted Sesame Bagel,No,2,2025-04-20
CA-111,jayanagar,WH-003,1340321,Almond Croissant,No,2,2025-04-20
CA-111,jayanagar,WH-003,1340320,"Almond,Oats And Choco Chip Cookies",No,2,2025-04-20
CA-111,jayanagar,WH-003,2296763,Marble Tea Cake,No,2,2025-04-20
CA-111,jayanagar,WH-003,1340356,Pistachio & Raspberry Croissant,No,2,2025-04-20
CA-111,jayanagar,WH-003,1912461,The Viral Crookie,No,2,2025-04-20
CA-111,jayanagar,WH-003,1616482,Brownie Crinkle Cookie (small),No,2,2025-04-20
CA-111,jayanagar,WH-003,1340359,Traditional Butter Croissant,No,2,2025-04-20
CA-111,jayanagar,WH-003,1340228,Multigrain Sandwich Bread retail,No,1,2025-04-20
CA-111,jayanagar,WH-003,2296766,Gochujang Three Pepper Brioche Bun,No,1,2025-04-20
CA-111,jayanagar,WH-003,2296764,Pistachio Orange Marmalade Tea cake,No,1,2025-04-20
CA-111,jayanagar,WH-009,254745,goat cheese,KG,1,2025-04-20
CA-111,jayanagar,WH-009,254719,Cinnamon,KG,1,2025-04-20
CA-114,netaji subhash place,BK001SN,1639786,Boiled Egg(b),No,6,2025-04-20
CA-114,netaji subhash place,BK001SN,1632446,Saute Mushroom And Spinach(b),Pkt_100gm,2,2025-04-20
CA-114,netaji subhash place,BK001SN,384226,Cheese Blend (b),Pkt_250gm,1,2025-04-20
CA-114,netaji subhash place,BK001SN,384250,Salsa (b),Pkt_250gm,1,2025-04-20
CA-114,netaji subhash place,WH-001,1340361,"Roasted Tomatoes, Mozzarella, Homemade Pesto Sauce Croisstata",No,3,2025-04-20
CA-114,netaji subhash place,WH-001,1340339,Everything Bagel,No,3,2025-04-20
CA-114,netaji subhash place,WH-001,1340359,Traditional Butter Croissant,No,2,2025-04-20
CA-114,netaji subhash place,WH-001,1340230,Olive and Rosemary Sourdough,No,2,2025-04-20
CA-114,netaji subhash place,WH-001,1340353,Pain Au Chocolat,No,2,2025-04-20
CA-114,netaji subhash place,WH-001,1340331,Chocolate Hazelnut Croissant,No,2,2025-04-20
CA-114,netaji subhash place,WH-001,1340330,Chocolate & Salted Caramel Croissant,No,2,2025-04-20
CA-114,netaji subhash place,WH-001,1340323,Barbecue Chicken Croissant,No,2,2025-04-20
CA-114,netaji subhash place,WH-001,1340364,Smoked Chicken Ham & Cheese Croissant,No,2,2025-04-20
CA-114,netaji subhash place,WH-001,1083686,Korean Bun_SAB,No,2,2025-04-20
CA-114,netaji subhash place,WH-001,1340321,Almond Croissant,No,2,2025-04-20
CA-114,netaji subhash place,WH-001,1340320,"Almond,Oats And Choco Chip Cookies",No,2,2025-04-20
CA-114,netaji subhash place,WH-001,1616482,Brownie Crinkle Cookie (small),No,2,2025-04-20
CA-114,netaji subhash place,WH-001,1340350,Mushroom Cream Cheese Croisstata,No,2,2025-04-20
CA-114,netaji subhash place,WH-001,1340356,Pistachio & Raspberry Croissant,No,2,2025-04-20
CA-114,netaji subhash place,WH-001,1912461,The Viral Crookie,No,2,2025-04-20
CA-114,netaji subhash place,WH-001,2296763,Marble Tea Cake,No,1,2025-04-20
CA-114,netaji subhash place,WH-001,1340226,Jalapeno & Cheddar Cheese Sourdough,No,1,2025-04-20
CA-114,netaji subhash place,WH-001,2296768,Blueberry Cheesecake Brioche Bun,No,1,2025-04-20
CA-114,netaji subhash place,WH007SAB,254708,Black Peppercorns,KG,1,2025-04-20
CA-114,netaji subhash place,WH007SAB,254772,parmesan,Pkt_200gms,1,2025-04-20
CA-114,netaji subhash place,WH007SAB,254739,Flanders Mascrapone Cheese,KG,1,2025-04-20
CA-110,oshiwara unit 2,WH-002,1340359,Traditional Butter Croissant,No,7,2025-04-20
CA-110,oshiwara unit 2,WH-002,1616482,Brownie Crinkle Cookie (small),No,5,2025-04-20
CA-110,oshiwara unit 2,WH-002,1083686,Korean Bun_SAB,No,2,2025-04-20
CA-110,oshiwara unit 2,WH-002,1340339,Everything Bagel,No,2,2025-04-20
CA-110,oshiwara unit 2,WH-002,1340364,Smoked Chicken Ham & Cheese Croissant,No,2,2025-04-20
CA-110,oshiwara unit 2,WH-002,1340353,Pain Au Chocolat,No,2,2025-04-20
CA-110,oshiwara unit 2,WH-002,1340330,Chocolate & Salted Caramel Croissant,No,2,2025-04-20
CA-110,oshiwara unit 2,WH-002,1340350,Mushroom Cream Cheese Croisstata,No,2,2025-04-20
CA-110,oshiwara unit 2,WH-002,1340356,Pistachio & Raspberry Croissant,No,2,2025-04-20
CA-110,oshiwara unit 2,WH-002,1340331,Chocolate Hazelnut Croissant,No,2,2025-04-20
CA-110,oshiwara unit 2,WH-002,1912461,The Viral Crookie,No,2,2025-04-20
CA-110,oshiwara unit 2,WH-002,1340321,Almond Croissant,No,2,2025-04-20
CA-110,oshiwara unit 2,WH-002,1340361,"Roasted Tomatoes, Mozzarella, Homemade Pesto Sauce Croisstata",No,2,2025-04-20
CA-110,oshiwara unit 2,WH-002,1340320,"Almond,Oats And Choco Chip Cookies",No,2,2025-04-20
CA-110,oshiwara unit 2,WH-002,2296765,Creamy Bechamel Chicken Brioche Bun,No,1,2025-04-20
CA-110,oshiwara unit 2,WH-002,1340323,Barbecue Chicken Croissant,No,1,2025-04-20
CA-110,oshiwara unit 2,WH-002,2296762,Banana Bread,No,1,2025-04-20
CA-110,oshiwara unit 2,WH-002,1083700,Basque Cheesecake Slice,No,1,2025-04-20
CA-110,oshiwara unit 2,WH-002,1340363,Toasted Sesame Bagel,No,1,2025-04-20
CA-110,oshiwara unit 2,WH-002,2296768,Blueberry Cheesecake Brioche Bun,No,1,2025-04-20
CA-110,oshiwara unit 2,WH-002,2296763,Marble Tea Cake,No,1,2025-04-20
CA-110,oshiwara unit 2,WH-002,2296764,Pistachio Orange Marmalade Tea cake,No,1,2025-04-20
CA-110,oshiwara unit 2,BK002SN,1639786,Boiled Egg(b),No,4,2025-04-20
CA-110,oshiwara unit 2,BK002SN,384250,Salsa (b),Pkt_250gm,1,2025-04-20
CA-110,oshiwara unit 2,WH008SAB,254772,parmesan,Pkt_200gms,1,2025-04-20
CA-110,oshiwara unit 2,WH008SAB,254715,Butter,KG,1,2025-04-20
CA-110,oshiwara unit 2,WH008SAB,254745,goat cheese,KG,1,2025-04-20
CA-110,oshiwara unit 2,WH008SAB,278671,Cheese Slice (SOS),Pkt_765gm,1,2025-04-20
CA-110,oshiwara unit 2,WH008SAB,254967,Oregano Spice Mix,Pkt_1kg,1,2025-04-20
CA-110,oshiwara unit 2,WH008SAB,254708,Black Peppercorns,KG,1,2025-04-20
CA-110,oshiwara unit 2,WH008SAB,254728,cream,Pkt_1Ltr,1,2025-04-20
CA-110,oshiwara unit 2,WH008SAB,254800,sundried tamato,KG,1,2025-04-20
CA-112,jodhpur park,WH-005,1340364,Smoked Chicken Ham & Cheese Croissant,No,6,2025-04-20
CA-112,jodhpur park,WH-005,2296765,Creamy Bechamel Chicken Brioche Bun,No,5,2025-04-20
CA-112,jodhpur park,WH-005,1340323,Barbecue Chicken Croissant,No,5,2025-04-20
CA-112,jodhpur park,WH-005,1340353,Pain Au Chocolat,No,3,2025-04-20
CA-112,jodhpur park,WH-005,1340330,Chocolate & Salted Caramel Croissant,No,2,2025-04-20
CA-112,jodhpur park,WH-005,1340339,Everything Bagel,No,2,2025-04-20
CA-112,jodhpur park,WH-005,1340321,Almond Croissant,No,2,2025-04-20
CA-112,jodhpur park,WH-005,1340331,Chocolate Hazelnut Croissant,No,2,2025-04-20
CA-112,jodhpur park,WH-005,1340350,Mushroom Cream Cheese Croisstata,No,2,2025-04-20
CA-112,jodhpur park,WH-005,1083700,Basque Cheesecake Slice,No,2,2025-04-20
CA-112,jodhpur park,WH-005,2296763,Marble Tea Cake,No,2,2025-04-20
CA-112,jodhpur park,WH-005,1340361,"Roasted Tomatoes, Mozzarella, Homemade Pesto Sauce Croisstata",No,2,2025-04-20
CA-112,jodhpur park,WH-005,1340320,"Almond,Oats And Choco Chip Cookies",No,2,2025-04-20
CA-112,jodhpur park,WH-005,1083686,Korean Bun_SAB,No,2,2025-04-20
CA-112,jodhpur park,WH-005,1912461,The Viral Crookie,No,2,2025-04-20
CA-112,jodhpur park,WH-005,1340356,Pistachio & Raspberry Croissant,No,2,2025-04-20
CA-112,jodhpur park,WH-005,1340359,Traditional Butter Croissant,No,2,2025-04-20
CA-112,jodhpur park,WH-005,1616482,Brownie Crinkle Cookie (small),No,2,2025-04-20
CA-112,jodhpur park,WH-005,1340230,Olive and Rosemary Sourdough,No,2,2025-04-20
CA-112,jodhpur park,WH-005,1340363,Toasted Sesame Bagel,No,1,2025-04-20
CA-112,jodhpur park,WH-005,1340228,Multigrain Sandwich Bread retail,No,1,2025-04-20
CA-112,jodhpur park,WH-005,1340335,Dark Chocolate Sea Salt Cruffin,No,1,2025-04-20
CA-120,artesia,WH-002,1616482,Brownie Crinkle Cookie (small),No,2,2025-04-20
CA-120,artesia,WH-002,1340321,Almond Croissant,No,2,2025-04-20
CA-120,artesia,WH-002,1340361,"Roasted Tomatoes, Mozzarella, Homemade Pesto Sauce Croisstata",No,2,2025-04-20
CA-120,artesia,WH-002,1340353,Pain Au Chocolat,No,2,2025-04-20
CA-120,artesia,WH-002,1340359,Traditional Butter Croissant,No,2,2025-04-20
CA-120,artesia,WH-002,1083686,Korean Bun_SAB,No,2,2025-04-20
CA-120,artesia,WH-002,1340320,"Almond,Oats And Choco Chip Cookies",No,2,2025-04-20
CA-120,artesia,WH-002,1340330,Chocolate & Salted Caramel Croissant,No,2,2025-04-20
CA-107,"breach candy, mumbai",WH-002,1340226,Jalapeno & Cheddar Cheese Sourdough,No,11,2025-04-20
CA-107,"breach candy, mumbai",WH-002,1340233,Seed Feast Sourdough,No,9,2025-04-20
CA-107,"breach candy, mumbai",WH-002,1340230,Olive and Rosemary Sourdough,No,6,2025-04-20
CA-107,"breach candy, mumbai",WH-002,1340321,Almond Croissant,No,5,2025-04-20
CA-107,"breach candy, mumbai",WH-002,1616482,Brownie Crinkle Cookie (small),No,5,2025-04-20
CA-107,"breach candy, mumbai",WH-002,1340339,Everything Bagel,No,4,2025-04-20
CA-107,"breach candy, mumbai",WH-002,1083686,Korean Bun_SAB,No,4,2025-04-20
CA-107,"breach candy, mumbai",WH-002,1340320,"Almond,Oats And Choco Chip Cookies",No,3,2025-04-20
CA-107,"breach candy, mumbai",WH-002,1340361,"Roasted Tomatoes, Mozzarella, Homemade Pesto Sauce Croisstata",No,3,2025-04-20
CA-107,"breach candy, mumbai",WH-002,1340356,Pistachio & Raspberry Croissant,No,3,2025-04-20
